date	plot	subplot	plant	inflor	height_cm	buds_1	open_1	nr_1	buds_2	open_2	nr_2	buds_3	open_3	nr_3	buds_4	open_4	nr_4	buds_5	open_5	nr_5	buds_6	open_6	nr_6	buds_7	open_7	nr_7	buds_8	open_8	nr_8	buds_9	open_9	nr_9	buds_10	open_10	nr_10	eggs_delia_flies	eggs_small_flies	eggs_total	flowers_with_eggs	notes	plotid	plantid	julian	open	buds	water	snow	water4
2018-06-20T00:00:00Z	2	C	89	1	19.5	7	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	2C	2C89	171	11	7	Reduction	Early	Reduction
2018-06-22T00:00:00Z	2	C	89	1	NA	3	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2C	2C89	173	6	3	Reduction	Early	Reduction
2018-06-25T00:00:00Z	2	C	89	1	NA	7	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2C	2C89	176	3	7	Reduction	Early	Reduction
2018-07-03T00:00:00Z	2	C	89	1	NA	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	2C	2C89	184	1	0	Reduction	Early	Reduction
2018-07-09T00:00:00Z	2	C	89	1	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2C	2C89	190	0	0	Reduction	Early	Reduction
2018-07-16T00:00:00Z	2	C	89	1	38	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	2C	2C89	197	0	0	Reduction	Early	Reduction
2018-07-20T00:00:00Z	2	C	89	1	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	2C	2C89	201	0	0	Reduction	Early	Reduction
2018-06-29T00:00:00Z	2	C	89	1	NA	7	4	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2C	2C89	180	4	7	Reduction	Early	Reduction
2018-06-27T00:00:00Z	2	C	89	1	37.5	5	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NR	2C	2C89	178	3	5	Reduction	Early	Reduction
2018-06-20T00:00:00Z	6	C	89	1	10	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6C	6C89	171	0	7	Control	Normal	Mock rainout
2018-06-22T00:00:00Z	6	C	89	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	broken	6C	6C89	173	0	0	Control	Normal	Mock rainout
2018-06-15T00:00:00Z	2	C	90	1	35.5	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2C	2C90	166	0	5	Reduction	Early	Reduction
2018-06-18T00:00:00Z	2	C	90	1	28	8	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stem flopped	2C	2C90	169	3	8	Reduction	Early	Reduction
2018-06-20T00:00:00Z	2	C	90	1	28	9	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	stalk flopped	2C	2C90	171	4	9	Reduction	Early	Reduction
2018-06-22T00:00:00Z	2	C	90	1	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2C	2C90	173	4	7	Reduction	Early	Reduction
2018-06-25T00:00:00Z	2	C	90	1	NA	11	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2C	2C90	176	8	11	Reduction	Early	Reduction
2018-07-03T00:00:00Z	2	C	90	1	NA	12	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	SF	2C	2C90	184	0	12	Reduction	Early	Reduction
2018-07-09T00:00:00Z	2	C	90	1	NA	10	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	2C	2C90	190	5	10	Reduction	Early	Reduction
2018-07-16T00:00:00Z	2	C	90	1	34	3	6	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	2C	2C90	197	6	3	Reduction	Early	Reduction
2018-07-20T00:00:00Z	2	C	90	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2C	2C90	201	0	0	Reduction	Early	Reduction
2018-07-20T00:00:00Z	2	C	90	1	NA	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	NA	2C	2C90	201	2	2	Reduction	Early	Reduction
2018-06-29T00:00:00Z	2	C	90	1	NA	21	6	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2C	2C90	180	6	21	Reduction	Early	Reduction
2018-06-27T00:00:00Z	2	C	90	1	30	11	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	stalk is flopped	2C	2C90	178	6	11	Reduction	Early	Reduction
2018-07-06T00:00:00Z	2	D	90	1	NA	11	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2D	2D90	187	5	11	Addition	Early	Addition
2018-06-22T00:00:00Z	4	A	90	2	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	4A90	173	1	2	Addition	Early	Addition
2018-06-25T00:00:00Z	4	A	90	2	NA	6	0	NA	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	4A90	176	1	9	Addition	Early	Addition
2018-06-27T00:00:00Z	4	A	90	2	25	4	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	4A	4A90	178	7	4	Addition	Early	Addition
2018-06-29T00:00:00Z	4	A	90	2	NA	3	2	2	4	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	4A90	180	6	7	Addition	Early	Addition
2018-07-02T00:00:00Z	4	A	90	2	NA	4	2	1	4	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	4A	4A90	183	5	8	Addition	Early	Addition
2018-07-06T00:00:00Z	4	A	90	2	NA	3	3	3	3	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	4A90	187	6	6	Addition	Early	Addition
2018-07-11T00:00:00Z	4	A	90	2	NA	3	2	0	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	4A	4A90	192	4	5	Addition	Early	Addition
2018-07-16T00:00:00Z	4	A	90	2	31	2	2	2	1	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	4A	4A90	197	4	3	Addition	Early	Addition
2018-07-20T00:00:00Z	4	A	90	2	NA	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	4A	4A90	201	0	3	Addition	Early	Addition
2018-07-25T00:00:00Z	4	A	90	2	NA	1	0	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	4A90	206	0	2	Addition	Early	Addition
2018-07-31T00:00:00Z	4	A	90	2	NA	1	0	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	4A90	212	0	2	Addition	Early	Addition
2018-08-07T00:00:00Z	4	A	90	1	NA	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	4A90	219	0	4	Addition	Early	Addition
2018-08-10T00:00:00Z	4	A	90	1	NA	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	4A90	222	0	2	Addition	Early	Addition
2018-06-10T00:00:00Z	2	B	91	NA	NA	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B91	161	0	4	Control	Early	Mock rainout
2018-06-15T00:00:00Z	2	B	91	1	9.5	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B91	166	0	1	Control	Early	Mock rainout
2018-06-18T00:00:00Z	2	B	91	1	13.5	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stem crooked	2B	2B91	169	0	3	Control	Early	Mock rainout
2018-06-20T00:00:00Z	2	B	91	1	14	6	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	stalk crooked	2B	2B91	171	1	6	Control	Early	Mock rainout
2018-06-22T00:00:00Z	2	B	91	1	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B91	173	1	5	Control	Early	Mock rainout
2018-06-25T00:00:00Z	2	B	91	1	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B91	176	6	6	Control	Early	Mock rainout
2018-07-03T00:00:00Z	2	B	91	1	NA	1	6	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	2B	2B91	184	6	1	Control	Early	Mock rainout
2018-07-06T00:00:00Z	2	B	91	1	NA	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B91	187	1	0	Control	Early	Mock rainout
2018-07-09T00:00:00Z	2	B	91	1	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B91	190	0	0	Control	Early	Mock rainout
2018-06-29T00:00:00Z	2	B	91	1	NA	8	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B91	180	3	8	Control	Early	Mock rainout
2018-06-27T00:00:00Z	2	B	91	1	19.5	7	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NR	2B	2B91	178	6	7	Control	Early	Mock rainout
2018-06-15T00:00:00Z	2	B	94	2	29.5	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1 bud damaged	2B	2B94	166	0	7	Control	Early	Mock rainout
2018-06-15T00:00:00Z	2	B	94	2	NA	4	0	NA	0	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B94	166	8	4	Control	Early	Mock rainout
2018-06-18T00:00:00Z	2	B	94	2	30	8	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B94	169	1	8	Control	Early	Mock rainout
2018-06-20T00:00:00Z	2	B	94	2	31.5	11	3	NA	14	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	2B	2B94	171	9	25	Control	Early	Mock rainout
2018-06-22T00:00:00Z	2	B	94	2	NA	8	1	NA	7	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B94	173	4	15	Control	Early	Mock rainout
2018-06-25T00:00:00Z	2	B	94	2	NA	8	4	NA	12	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B94	176	13	20	Control	Early	Mock rainout
2018-07-03T00:00:00Z	2	B	94	2	NA	1	2	2	2	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	2B	2B94	184	7	3	Control	Early	Mock rainout
2018-07-06T00:00:00Z	2	B	94	2	NA	1	0	0	3	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B94	187	2	4	Control	Early	Mock rainout
2018-07-09T00:00:00Z	2	B	94	2	NA	0	1	1	3	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	2B	2B94	190	2	3	Control	Early	Mock rainout
2018-07-16T00:00:00Z	2	B	94	2	31	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	2B	2B94	197	0	0	Control	Early	Mock rainout
2018-07-20T00:00:00Z	2	B	94	2	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B94	201	0	0	Control	Early	Mock rainout
2018-07-20T00:00:00Z	2	B	94	2	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	2B	2B94	201	0	0	Control	Early	Mock rainout
2018-06-29T00:00:00Z	2	B	94	2	NA	6	2	0	9	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B94	180	4	15	Control	Early	Mock rainout
2018-06-27T00:00:00Z	2	B	94	2	31	7	4	NA	11	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	ovipositing ichnuemonidae, NR	2B	2B94	178	9	18	Control	Early	Mock rainout
2018-06-22T00:00:00Z	3	C	94	1	NA	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C94	173	0	3	Addition	Normal	Addition
2018-06-25T00:00:00Z	3	C	94	1	NA	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C94	176	0	8	Addition	Normal	Addition
2018-07-03T00:00:00Z	3	C	94	1	NA	15	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	3C	3C94	184	3	15	Addition	Normal	Addition
2018-07-06T00:00:00Z	3	C	94	1	NA	11	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C94	187	6	11	Addition	Normal	Addition
2018-07-09T00:00:00Z	3	C	94	1	NA	4	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0	NA	NA	3C	3C94	190	5	4	Addition	Normal	Addition
2018-07-16T00:00:00Z	3	C	94	1	43	8	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	3C	3C94	197	3	8	Addition	Normal	Addition
2018-07-20T00:00:00Z	3	C	94	1	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C94	201	0	1	Addition	Normal	Addition
2018-07-20T00:00:00Z	3	C	94	1	NA	0	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	3C	3C94	201	3	0	Addition	Normal	Addition
2018-06-29T00:00:00Z	3	C	94	1	NA	10	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C94	180	3	10	Addition	Normal	Addition
2018-06-27T00:00:00Z	3	C	94	1	37	10	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NR	3C	3C94	178	1	10	Addition	Normal	Addition
2018-06-15T00:00:00Z	4	A	94	3	14	3	0	NA	2	0	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	4A94	166	0	6	Addition	Early	Addition
2018-06-18T00:00:00Z	4	A	94	4	16	3	1	NA	2	0	NA	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4A	4A94	169	3	8	Addition	Early	Addition
2018-06-20T00:00:00Z	4	A	94	5	28	7	1	NA	6	1	NA	7	0	NA	8	0	NA	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	4A	4A94	171	3	31	Addition	Early	Addition
2018-06-22T00:00:00Z	4	A	94	5	NA	5	1	NA	3	0	NA	8	0	NA	2	1	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	4A94	173	2	25	Addition	Early	Addition
2018-06-25T00:00:00Z	4	A	94	5	NA	9	0	NA	6	0	NA	6	3	NA	1	1	NA	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	4A94	176	4	30	Addition	Early	Addition
2018-06-27T00:00:00Z	4	A	94	5	21	1	3	NA	2	2	NA	11	1	NA	6	3	NA	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	nectar robbing	4A	4A94	178	11	25	Addition	Early	Addition
2018-06-29T00:00:00Z	4	A	94	3	NA	7	3	3	7	3	2	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	4A94	180	7	16	Addition	Early	Addition
2018-07-02T00:00:00Z	4	A	94	4	NA	1	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	4A	4A94	183	3	1	Addition	Early	Addition
2018-07-06T00:00:00Z	4	A	94	3	NA	0	0	0	0	1	0	1	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	4A94	187	3	1	Addition	Early	Addition
2018-07-16T00:00:00Z	4	A	94	4	20	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	4A	4A94	197	0	0	Addition	Early	Addition
2018-07-20T00:00:00Z	4	A	94	4	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	4A	4A94	201	0	0	Addition	Early	Addition
2018-07-25T00:00:00Z	4	A	94	4	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	4A94	206	0	0	Addition	Early	Addition
2018-07-31T00:00:00Z	4	A	94	5	NA	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	all other inflorescences are 0/0	4A	4A94	212	0	2	Addition	Early	Addition
2018-08-10T00:00:00Z	4	A	94	1	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	4A	4A94	222	1	0	Addition	Early	Addition
2018-06-15T00:00:00Z	2	B	98	2	27	13	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B98	166	1	13	Control	Early	Mock rainout
2018-06-18T00:00:00Z	2	B	98	2	29.5	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B98	169	0	2	Control	Early	Mock rainout
2018-06-20T00:00:00Z	2	B	98	2	30.5	4	0	NA	10	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	2B	2B98	171	9	14	Control	Early	Mock rainout
2018-06-25T00:00:00Z	2	B	98	2	NA	8	5	NA	6	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2B98	176	10	14	Control	Early	Mock rainout
