plantid	notes	observer	date	plot	subplot	plant	inflor	height_cm	open_1	buds_1	eggs_1	open_2	buds_2	eggs_2	open_3	buds_3	eggs_3	open_4	buds_4	eggs_4	open_5	buds_5	eggs_5	open_6	buds_6	eggs_6	open_7	buds_7	eggs_7	damage	plotid	julian	year	discard	separate	modify	plantid_new	transition_fixed	status_18_fixed	status_19_fixed	status_20_fixed	status_21_fixed	modified	flowered	survived
1C46	NA	ST	2020-07-31T00:00:00Z	1	C	46	6	26	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	1C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
1D33	NA	ST	2020-07-31T00:00:00Z	1	D	33	1	38	3	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
1D12	NA	ST	2020-07-31T00:00:00Z	1	D	12	1	41	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	flowering	FALSE	1	1
5D278	NA	ST	2020-07-31T00:00:00Z	5	D	278	6	24	1	0	0	2	0	1	2	1	0	2	1	0	1	0	0	1	0	0	NA	NA	NA	NA	5D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5D273	NA	ST	2020-07-31T00:00:00Z	5	D	273	2	25	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	213	2020		pheno19		NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5D275	NA	ST	2020-07-31T00:00:00Z	5	D	275	5	28	1	0	0	1	0	0	1	0	0	2	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	5D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5D269_20	NA	ST	2020-07-31T00:00:00Z	5	D	269_20	3	40	2	0	0	4	1	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	213	2020		census20 pheno20 floral20 volatiles20 seeds20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	dead_nf	TRUE	0	0
5D250	NA	ST	2020-07-31T00:00:00Z	5	D	250	2	34	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5D247	NA	ST	2020-07-31T00:00:00Z	5	D	247	5	31	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	5D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5D252	NA	ST	2020-07-31T00:00:00Z	5	D	252	2	32	1	0	0	3	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5C225	NA	ST	2020-07-31T00:00:00Z	5	C	225	1	51	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5C683	NA	ST	2020-07-31T00:00:00Z	5	C	683	2	37	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	vegetative	FALSE	0	1
5C217	NA	ST	2020-07-31T00:00:00Z	5	C	217	2	35	3	0	0	9	2	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	213	2020				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	dead_nf	FALSE	0	0
5C211	NA	ST	2020-07-31T00:00:00Z	5	C	211	1	13	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5C208	NA	ST	2020-07-31T00:00:00Z	5	C	208	1	32	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5C207	NA	ST	2020-07-31T00:00:00Z	5	C	207	1	15	2	0	0	2	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
6A136	NA	XL	2020-07-31T00:00:00Z	6	A	136	6	42	1	0	0	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	snapped	6A	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
6B12	NA	XL	2020-07-31T00:00:00Z	6	B	12	2	30	1	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	213	2020				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	vegetative	FALSE	0	1
6B8	NA	XL	2020-07-31T00:00:00Z	6	B	8	1	28	4	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	213	2020		pheno19		NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
6C121	NA	XL	2020-07-31T00:00:00Z	6	C	121	9	48	9	2	1	6	0	0	1	1	0	5	3	0	3	1	0	1	3	0	4	2	0	NA	6C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
6C111	NA	XL	2020-07-31T00:00:00Z	6	C	111	5	34	3	2	0	1	0	0	0	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
6C93	NA	XL	2020-07-31T00:00:00Z	6	C	93	5	38	2	0	0	3	2	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
6C96	NA	XL	2020-07-31T00:00:00Z	6	C	96	4	28	1	2	1	2	2	2	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6C	213	2020				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	dead_nf	FALSE	0	0
6D59	NA	XL	2020-07-31T00:00:00Z	6	D	59	1	41	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
6D64	NA	XL	2020-07-31T00:00:00Z	6	D	64	6	22	1	0	1	1	0	1	1	0	1	2	1	2	1	0	0	1	1	2	NA	NA	NA	NA	6D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
6D45	NA	XL	2020-07-31T00:00:00Z	6	D	45	1	2	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D	213	2020				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	0
6D48	NA	XL	2020-07-31T00:00:00Z	6	D	48	3	38	4	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5A180	NA	XL	2020-07-31T00:00:00Z	5	A	180	3	30	0	1	1	1	0	1	4	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5A	213	2020				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	0
5A202	NA	XL	2020-07-31T00:00:00Z	5	A	202	1	34	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	snapped	5A	213	2020				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	dead_nf	FALSE	0	0
5A185	NA	XL	2020-07-31T00:00:00Z	5	A	185	2	3	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5A	213	2020		pheno19		NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5B20	NA	XL	2020-07-31T00:00:00Z	5	B	20	7	43	2	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	213	2020		pheno18 pheno19		NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5B5	NA	XL	2020-07-31T00:00:00Z	5	B	5	1	20	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5B288	this one was labeled, but now looking at it it's quite far from the tag	XL	2020-07-31T00:00:00Z	5	B	288	3	32	2	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5B289	NA	XL	2020-07-31T00:00:00Z	5	B	289	1	33	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5B296	NA	XL	2020-07-31T00:00:00Z	5	B	296	4	33	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
5B299	NA	XL	2020-07-31T00:00:00Z	5	B	299	7	21	1	0	1	0	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3D892	NA	XL	2020-07-31T00:00:00Z	3	D	892	1	36	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3D889	NA	XL	2020-07-31T00:00:00Z	3	D	889	1	18	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bent	3D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3D894	NA	XL	2020-07-31T00:00:00Z	3	D	894	1	31	3	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	flowering	FALSE	1	1
3D895	NA	XL	2020-07-31T00:00:00Z	3	D	895	1	27	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	flowering	FALSE	1	1
3D876	caterpillar eggs	XL	2020-07-31T00:00:00Z	3	D	876	1	28	7	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3D893	NA	XL	2020-07-31T00:00:00Z	3	D	893	1	29	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bent	3D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3D864	NA	XL	2020-07-31T00:00:00Z	3	D	864	1	26	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3D881	NA	XL	2020-07-31T00:00:00Z	3	D	881	1	31	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3A125	NA	AP	2020-07-31T00:00:00Z	3	A	125	1	37	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3A273	NA	AP	2020-07-31T00:00:00Z	3	A	273	1	30	9	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3A278	NA	AP	2020-07-31T00:00:00Z	3	A	278	1	43	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3A641	NA	AP	2020-07-31T00:00:00Z	3	A	641	2	21	1	1	0	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3A643	NA	AP	2020-07-31T00:00:00Z	3	A	643	1	22	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3A638	2 directly next to each other	AP	2020-07-31T00:00:00Z	3	A	638	1	69	0	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3A636	NA	AP	2020-07-31T00:00:00Z	3	A	636	1	35	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3A	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3B831	NA	AP	2020-07-31T00:00:00Z	3	B	831	1	39	4	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3B	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3B621	NA	AP	2020-07-31T00:00:00Z	3	B	621	1	54	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3B	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3B822	NA	AP	2020-07-31T00:00:00Z	3	B	822	2	19	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3B	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	vegetative	FALSE	0	1
3B828	NA	AP	2020-07-31T00:00:00Z	3	B	828	3	28	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3B	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3B603	NA	AP	2020-07-31T00:00:00Z	3	B	603	1	43	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3B	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3B618	NA	AP	2020-07-31T00:00:00Z	3	B	618	1	31	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3B	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3B838	NA	AP	2020-07-31T00:00:00Z	3	B	838	2	36	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3B	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3C139	NA	AP	2020-07-31T00:00:00Z	3	C	139	1	45	3	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3C142	NA	AP	2020-07-31T00:00:00Z	3	C	142	1	26	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	213	2020				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	dead_nf	FALSE	0	0
3C143	NA	AP	2020-07-31T00:00:00Z	3	C	143	1	25	1	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	213	2020				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	dead_nf	FALSE	0	0
3C137	NA	AP	2020-07-31T00:00:00Z	3	C	137	1	32	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3C159	NA	AP	2020-07-31T00:00:00Z	3	C	159	1	24	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3C153	NA	AP	2020-07-31T00:00:00Z	3	C	153	6	25	5	0	1	1	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1 inflor chewed	3C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3C154	NA	AP	2020-07-31T00:00:00Z	3	C	154	1	29	4	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3C152	NA	AP	2020-07-31T00:00:00Z	3	C	152	1	31	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3C174	NA	AP	2020-07-31T00:00:00Z	3	C	174	1	49	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	213	2020			pheno20 floral20	3C174	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	TRUE	0	0
3C177	NA	AP	2020-07-31T00:00:00Z	3	C	177	3	28	1	1	0	2	2	1	4	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3C173	NA	AP	2020-07-31T00:00:00Z	3	C	173	2	36	2	1	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	213	2020		pheno19		NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3C166	NA	AP	2020-07-31T00:00:00Z	3	C	166	2	36	1	1	0	2	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	one of open 2 flowers chewed	3C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3C126	NA	AP	2020-07-31T00:00:00Z	3	C	126	1	17	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
3C133	NA	AP	2020-07-31T00:00:00Z	3	C	133	1	37	3	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	vegetative	FALSE	0	1
4A80	NA	JP	2020-07-31T00:00:00Z	4	A	80	4	36	3	1	0	1	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
4A85	NA	JP	2020-07-31T00:00:00Z	4	A	85	4	38	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
4A124	NA	JP	2020-07-31T00:00:00Z	4	A	124	3	24	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	213	2020				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	dead_nf	FALSE	0	0
4A101	NA	JP	2020-07-31T00:00:00Z	4	A	101	4	20	1	1	0	1	0	1	2	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
4A99	NA	JP	2020-07-31T00:00:00Z	4	A	99	1	28	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
4A91	NA	JP	2020-07-31T00:00:00Z	4	A	91	1	30	3	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
4A117_20	NA	JP	2020-07-31T00:00:00Z	4	A	117_20	2	27	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	213	2020		pheno20		NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	TRUE	0	0
4A110	NA	JP	2020-07-31T00:00:00Z	4	A	110	5	32	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4A	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
4B596	NA	JP	2020-07-31T00:00:00Z	4	B	596	1	34	7	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
4B599	NA	JP	2020-07-31T00:00:00Z	4	B	599	1	28	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	213	2020				NA	NA	NA	NA	NA	NA	FALSE	NA	NA
4C213	NA	JP	2020-07-31T00:00:00Z	4	C	213	1	34	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	vegetative	FALSE	0	1
4C181	NA	JP	2020-07-31T00:00:00Z	4	C	181	3	29	1	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4C	213	2020				NA	NA	NA	NA	NA	NA	FALSE	NA	NA
4C200	NA	JP	2020-07-31T00:00:00Z	4	C	200	1	23	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	far frm tag (5 cm), no flag	4C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
4C192	NA	JP	2020-07-31T00:00:00Z	4	C	192	3	30	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
4C195	NA	JP	2020-07-31T00:00:00Z	4	C	195	4	56	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
4C641	NA	JP	2020-07-31T00:00:00Z	4	C	641	2	26	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4C	213	2020				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	dead_nf	FALSE	0	0
4C196	NA	JP	2020-07-31T00:00:00Z	4	C	196	3	25	6	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
4C120	NA	JP	2020-07-31T00:00:00Z	4	C	120	6	15	2	0	0	1	0	0	3	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4C	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	flowering	FALSE	1	1
4D52	NA	JP	2020-07-31T00:00:00Z	4	D	52	1	36	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4D	213	2020				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	dead_nf	FALSE	0	0
